SMILES,nearest_training_tanimoto
NC1(c2ccc(-c3nc4ccc(C(=O)NCc5ccco5)nn4c3-c3ccccc3)cc2)CCC1,0.7463
NC1(C(=O)NC(CO)c2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1,0.7857
NC1(c2ccc(-c3c(-c4ccccc4)nc4cc(Cl)ccn34)cc2)CCC1,0.7647
CN(C)CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7097
Cn1c(CC(=O)Nc2ccc(F)c(C3CC3)c2)nc(N2CCCC2)cc1=O,0.85
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1,0.8596
NC1(C(=O)NCc2c(F)cccc2F)CCN(c2ncnc3[nH]ccc23)CC1,0.7
CCOC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7213
Cc1n[nH]c2ccc(-c3cncc(OCC(C)NCc4cccc(F)c4)c3)cc12,0.7231
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2cncc(F)c2)cc1F,0.8548
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cc(F)cc(F)c4F)c3)cc12,0.8333
COc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccc1F,0.8261
CC(CCO)n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4CC4C3)cn2)cs1,0.8095
N#Cc1c(Cl)ncnc1N1CCC(c2nc(C3CC3)cn2CCN2CCCC2)CC1,0.7143
O=C(NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCC1)C1CCC1,0.7612
Cc1ccnc(C2CCNCC2NC(=O)c2cc(F)c(-c3c(Br)cnn3C)cc2F)n1,0.7123
CC#CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7213
CS(=O)(=O)c1ccc(-c2cn(CCN3CCCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1F,0.7917
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2cccc(F)n2)nc1,0.75
N#Cc1cc(Cl)cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)c1,0.8028
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(C(=O)NCc2ccc(Cl)cc2)c1,0.7273
Cc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4-c4cccc(CO)n4)CC3)n2)ccc1F,0.7215
NC(=O)c1c(N)ncnc1N1CCC(c2nc(C3CC3)cn2CCN2CCC2)CC1,0.7612
CC(C)(C)c1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,0.8214
NC1(C(=O)NC(CCCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]nc(Cl)c23)CC1,0.7432
Cn1c(CC(=O)Nc2cc(F)c(F)c(F)c2)nc(N2CCOCC2)cc1=O,0.7458
COc1ccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1,0.8
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,0.8214
Cn1c(CC(=O)N2CCc3c(F)cccc32)nc(N2CCCC2)cc1=O,0.8448
NC(Cc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ncnc3[nH]ncc23)CC1,0.7167
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2ncon2)cc1F,0.7083
Nc1ncnc(N2CCN(C(=O)C(N)Cc3ccc(Cl)c(F)c3)CC2)c1Cl,0.75
COc1c(F)cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1Cl,0.75
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1N1CCCCC1,0.7015
CC(C)CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7097
NC(=O)CCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,0.8387
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,0.971
NC(Cc1ccccc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.8431
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,1
CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)n1C,1
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(O)ccc1Cl,0.7
Cn1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1Br,0.7083
Cn1c(CC(=O)N2CCc3c2ccc(F)c3F)nc(N2CCCC2)cc1=O,0.8448
CCc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)cc1,0.7049
Cn1ccnc1C1CCNCC1NC(=O)c1cc(F)c(-c2c(Cl)cnn2C)cc1F,0.7286
Cn1ncc(Br)c1-c1cc(F)c(C(=O)NC2CNCCC2c2ncon2)cc1F,0.7083
CN(C)CCn1cc(-c2cnc(F)c(F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1F,0.7763
Cn1c(CC(=O)N2CCc3ccc(C(F)(F)F)cc32)nc(N2CCOCC2)cc1=O,0.7419
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cncc(Cl)c3)cn2CCNCC2CC2)CC1,0.725
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)C1CCCC1,0.7097
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2c[nH]cn2)s1,0.7344
O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1cncc(F)c1,0.7049
O=C(Cc1nc(N2CCCCC2)cc(=O)[nH]1)Nc1cccc(Br)c1,0.8182
CCNCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.7848
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCCO)C3)c2=O)cc1F,0.8028
NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCCCC1,0.94
Cn1ncc(Cl)c1-c1cc(C(=O)NC2CNCCC2c2cnccn2)oc1Cl,0.75
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cc(F)ccc1F,0.7188
Cn1c(CC(=O)Nc2ccc(Br)cc2)nc(N2CCOCC2)cc1=O,0.7759
N#Cc1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc12,0.7875
NC1(c2ccc(-c3nc4n(c3-c3ccoc3)COc3cccnc3-4)cc2)CCC1,0.7931
COc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)cc1,0.8169
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2cocn2)c(F)c1,0.7
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cccc(F)c3-4)cc2)CCC1,1
CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,1
Cn1ncc(Cl)c1-c1cc(C(=O)NC2CNCCC2c2cccnc2)oc1Cl,0.8462
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(C(N)=O)ccc3-4)cc2)C1,1
Cn1c(CC(=O)Nc2c(F)cccc2F)nc(N2CCOCC2)cc1=O,0.7049
NC(COc1cncc(-c2ccc3[nH]nc(C4CC4)c3c2)c1)Cc1ccccc1,0.7576
Cn1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)cc1Br,0.7397
Cn1nccc1-c1cc(F)c(C(=O)NC2CNCCC2c2ccccn2)c(F)c1,0.7231
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2cncc(F)c2F)nc1,0.7
NC1(c2ccc(-c3nc4n(c3-c3ccsc3)COc3cccnc3-4)cc2)CCC1,0.7931
NCC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1,0.7143
COCCNC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,0.7059
Cn1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccc1=N,0.7612
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCC2)CC1,0.9692
Cc1cncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN(C)C)CC1,0.7333
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2ccnnc2)cc1Cl,0.7183
CC(C)N(C)CCn1cc(-c2ccc(F)c(F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.8889
Cc1nc(C2CCNCC2NC(=O)c2ccc(-c3ccnn3C)c(F)c2)no1,0.7206
NC1(c2ccc(-c3nc4c(C(=O)Nc5ccc(F)cc5)cccn4c3-c3ccccc3)cc2)CCC1,0.7097
Cn1nccc1-c1cc(F)c(C(=O)NC2CNCCC2c2cncc(F)c2)c(Cl)c1,0.7941
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C4CC4)c3)nn2CCN2CCCCC2)CC1,0.7105
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(=O)O)c(F)c4)cn3CCN3CCC3)CC2)c1Cl,0.7887
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.8116
Cn1nccc1-c1cc(F)c(C(=O)NC2CNCCC2c2cncc(F)n2)cc1F,0.7463
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCC2c2ccc(F)c(F)c2)cc1F,0.8571
Cc1n[nH]c2ccc(-c3cncc(OCC4CCNCC4)c3)cc12,0.7344
Cc1cc(-c2cn(CCCN)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccc1F,0.7042
Nc1ncnc(N2CCC(c3nc(-c4cccnc4)cn3CCN3CCC3)CC2)c1Cl,0.7286
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1,1
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1N1CCOCC1,0.7288
O=C(Cc1nc(=O)cc(N2CCOCC2)[nH]1)Nc1cc(F)cc(F)c1,0.7091
CS(=O)(=O)c1cccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)c1,0.7763
Cn1c(CC(=O)N2CCc3c(Br)cccc32)nc(N2CCOCC2)cc1=O,1
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(F)cc4F)c3)cc12,1
CN(C)CCn1cc(-c2ccc(F)cc2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.7692
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2ccnnc2)cn1,0.7385
NC(=O)c1cccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)c1,0.7857
O=C(NC1CNCCC1c1ccsc1)c1ccc2c(c1)OCCn1nccc1-2,0.7647
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2ncon2)c(F)c1,0.7538
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2ccc(F)cn2)cc1,0.7206
N#Cc1cc(F)cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)c1,0.75
Cn1ccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)n1,0.7273
CC1Cc2ccccc2N1C(=O)Cc1nc(Br)c(Br)c(N2CCOCC2)n1,0.7031
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)cc4)c3)nc12,0.7667
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2cncc(F)c2)cc1Cl,0.7143
NC1(C(=O)NCc2cc(F)cc(F)c2)CCN(c2ncnc3[nH]ccc23)CC1,0.7586
Cc1cc(C2CCNCC2NC(=O)c2ccc(-c3c(Cl)cnn3C)s2)cnn1,0.7612
Cn1c(-c2cc(F)c(C(=O)NC3CNCCC3c3ccc(F)cc3)cc2F)cnc1F,0.7385
NC(COc1cncc(-c2ccc(F)cc2)c1)Cc1c[nH]c2ccccc12,0.7541
CN(C)CCn1cc(-c2ccnc(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.8056
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(F)c4)cn3CCN3CCCC3)C(O)C2)c1Cl,0.7746
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,1
O=C(NC(c1cncc(Br)c1)C1CCNCC1)c1ccc2cnccc2c1,0.7049
Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(F)c4)cn3CCN3CCCC3)CC2)c1Br,1
Nc1ncnc(N2CCC(c3nc(-c4cccc(S)c4)cn3CCN3CCCC3)CC2)c1Cl,0.8209
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)cc1C,0.7333
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2cncc(F)n2)nc1,0.7
Cn1c(CC(=O)Nc2cnc(F)c(C3CC3)c2)nc(N2CCOCC2)cc1=O,0.7692
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c(F)cccc4F)c3)cc12,1
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCCCC2)cc(=O)n1C,0.8276
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)c(F)cc3F)cn2CCNCC2CC2)CC1,0.7532
Cc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3F)n2)ccn1,0.7125
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2C(C)CC3O)CC1)c1ccc(Cl)cc1,1
COc1ccccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.8197
COc1ccc(F)c(F)c1CC(N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,0.7692
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.8333
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cncc(Cl)c3)cn2CCN2CCCC2)CC1,0.8143
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccncc1,0.8909
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]cc(Cl)c4=O)c3)cc12,0.7385
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2nccs2)s1,0.7313
CC(C)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ncc23)CC1)c1ccc(Cl)cc1,0.8
Nc1ncnc(N2CCC(c3nc(-c4ccc(O)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,0.8636
O=C(NCc1cccc(O)c1)Nc1nc(-c2cnccn2)cs1,0.7407
Nc1ncnc(N2CCC(c3nc(-c4cnn(CCO)c4)cn3CCN3CCCC3)CC2)c1Cl,0.7
CCc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,1
Cn1ncc(Br)c1-c1cc(F)c(C(=O)NC2CNCCC2c2cnccn2)cc1F,0.7183
CNCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3c2C(C)S3(=O)=O)CC1,0.725
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cncnc3)cn2CCN2CCCC2)CC1,0.7361
COc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,1
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,0.7049
O=C(Cc1ccccn1)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7097
Cc1ccnc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)c1,0.7568
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c(C)c1,0.8246
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2Br)c(F)c1,0.7377
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc12,1
Cc1cc(F)ccc1NC(=O)Cc1nc(=O)cc(N2CCOCC2)[nH]1,0.7377
Cc1csc(C2CCNCC2NC(=O)c2ccc(-c3ccnn3C)c(F)c2)n1,0.7101
CC(C)NCCn1cc(-c2cccc(Cl)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.7838
Cn1ncc(Cl)c1-c1cc(F)c(C(=O)NC2CNCCC2c2cnn(CC3CCCCC3)c2)cc1F,0.7067
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2F)c(F)c1,0.75
COCCc1cn(CCN2CCC2)c(C2CCN(c3ncnc(N)c3C#N)CC2)n1,0.7015
NC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2cn1,0.7541
NC(COc1cncc(-c2cnc3ccccc3c2)c1)Cc1c[nH]c2ccccc12,0.7377
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cncc(F)n3)cn2CCN2CCCC2)CC1,0.7429
COc1cc(-c2cn(CCN3CCCCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccn1,0.7733
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)NCc1ccc(F)cc1F,0.7333
CCc1c(N)ncnc1N1CCC(c2nc(-c3cnc(C)nc3)cn2CCN2CCCC2)CC1,0.7846
N#Cc1cccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,1
O=C(Cc1nc(N2CCOCC2)cc(N2CCOCC2)n1)Nc1cccc(Br)c1,0.7143
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2ncccc2F)nc1,0.7353
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)ccc1F,0.8169
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(Br)c4)c3)cc12,0.8167
CC1c2c(ncnc2N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN(C)C)CC2)CS1(=O)=O,0.725
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2ccccn2)nc1,0.7164
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2cncc(F)c2)cc1,0.8281
Cc1occc1C(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7302
Cc1cc(F)ccc1-c1cn(CCN2CCCC2)c(C2CCN(c3ncnc(N)c3Cl)CC2)n1,0.7647
COc1ccccc1NC(=O)NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.7164
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2cncc(F)c2)nc1,0.8438
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)nc4)cn3CCN3CCCC3)CC2)c1Cl,0.8281
COc1cc(N2CCC(c3nc(-c4ccc(F)c(C)c4)cn3CC3CNC3)CC2)ncn1,0.72
CCn1cc(C2CC2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.7049
NC(COc1cncc(-c2cccc(F)c2)c1)Cc1c[nH]c2ccccc12,0.7302
NC1(C(=O)NC(CC(=O)NCc2ccncc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.7571
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccsc1,0.8
CNCCNC(=O)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7031
Cc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1F,0.8358
Cc1ccc(F)cc1-c1cn(CCN2CCC2)c(C2CCN(c3ncnc(N)c3Cl)CC2)n1,0.7391
Cc1c[nH]c2ncnc(N3CCC(N)(C(=O)NC(CCO)c4ccccc4)CC3)c12,0.8438
Cc1cc(-c2cn(CCN(C)C)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)cc(C)n1,0.7083
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCC3)CC2)c1Cl,0.8615
O=C(Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1)Nc1ccc(F)c(F)c1F,0.7119
COc1ccc(F)c(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)c1,0.7468
NC(=O)c1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1F,0.7887
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,0.8571
NCC(=O)NCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,0.8095
N#Cc1c(N)ncnc1N1CCC(c2nc(C3CCCCC3)cn2CCN2CCCCC2)CC1,0.9643
Cn1nccc1-c1ccc(C(=O)NC2CNCC2c2ccccc2)c(F)c1,0.7143
Nc1ncnc(N2CCC(c3nc(-c4cccc(S(=O)(=O)[O-])c4)cn3CCN3CCCC3)CC2)c1Cl,0.7746
CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(C(F)(F)F)cn2CC2CNC2)CC1,0.7067
Cn1cc(C2CCNCC2NC(=O)c2cc(-c3c(Cl)cnn3C)cs2)cn1,0.8125
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2ncc(F)cc2F)cc1,0.7463
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccn1,0.8214
Cc1cc(-c2cn(CCN3CCC3)c(C3(O)CCN(c4ncnc(N)c4Cl)CC3)n2)ccn1,0.7778
COc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncncc4F)CC3)n2)ccc1F,0.72
Cc1nc(N)nc2c1cc(-c1ccc(O)cc1)c(=O)n2C1CCC(OCO)CC1,0.7903
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2nc(F)ccc2F)cc1,0.7576
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(c2ncnc3ccccc23)CC1,0.7069
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccc(F)c1F,0.7302
CC(C)n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1,0.7558
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,1
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC3)CC2)c1Cl,0.8841
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12,0.8136
Cc1nc(C2CCNCC2NC(=O)c2ccc(-c3c(Cl)cnn3C)s2)nc(C)c1F,0.7313
CCS(=O)(=O)NCCn1cc(-c2ccc(F)c(F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,0.7368
Cn1nccc1C1CCNCC1NC(=O)c1ccc(F)c(F)c1,0.7097
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncncc4F)CC3)n2)ccc1F,0.7429
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2nc(F)ccc2F)cn1,0.7576
CNCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,1
N#Cc1cc(-c2cn[nH]c2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.7692
CNC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(N)=O)c3)cn2CCN2CCCC2)CC1,0.7403
NC(COc1cncc(-c2cc3c(-c4nccs4)n[nH]c3cn2)c1)Cc1ccccc1,0.8033
Cn1c(CC(=O)N2CCc3c(Cl)cccc32)nc(N2CCCC2)cc1=O,0.8448
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CCN2CCCC2)CC1,0.831
COc1ccc(-c2cn(CCN3CCCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1C,0.726
CCc1c(N)ncnc1N1CCC(c2nc(C3CC3)cn2CCN2CCCCC2)CC1,0.7231
Cn1ccc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1=O,0.7324
CCc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccn1,0.7917
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ncc23)CC1,0.7544
N#Cc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)cc1C(F)(F)F,0.863
CC(C)NCCn1cc(-c2ccnc(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.8472
Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4cc(F)ccc4F)C3)c12,0.875
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(F)(F)C3)cn2)cs1)C(F)(F)F,0.8295
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nccnc3-4)cc2)CCOCC1,0.7333
CC1SCc2ncnc(N3CCN(C(=O)C(N)Cc4cccc(F)c4)CC3)c21,0.8
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(F)c3)cn2CCN2CCCCC2)CC1,0.9844
COc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4cc(N)ncn4)CC3)n2)ccc1F,0.8182
Cc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(Cl)c4C)CC3)n2)ccc1F,0.7361
Cc1csc(C2CCNCC2NC(=O)c2ccc(-c3ccnn3C)cc2F)n1,0.7059
Cn1ncc(Br)c1-c1cc(C(=O)NC2CNCCC2c2cccnc2)oc1Cl,0.7183
O=C(Cc1nc(N2CCCOCC2)cc(=O)[nH]1)Nc1ccc(Br)cc1,0.7458
Cn1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)cn1,0.7297
Nc1ncnc(N2CCC(c3nc(-c4ccccc4O)cn3CCN3CCCC3)CC2)c1Cl,0.7164
O=C(Cc1nc(=O)cc(N2CCOCC2)[nH]1)Nc1ccc(F)c(F)c1,0.7241
Cc1ccc2c(NC(=O)Cc3nc(N4CCOCC4)cc(=O)n3C)cccc2n1,0.7015
N#Cc1cc(Cl)cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)c1,0.7083
